Event ID Number,Division Name,Event Name,Upload Type,Report ,Context Box,Score Sheet,Additional Documents,Event Type,EventGrpName,EventGender,GroupEvent,MinNo,MaxNo,TeamEvent,SetupTime,RoundTime,JudgingTime,EventKindId,HasToBeConsecutive,CompetitorsPerRound,NeedsSchedule
589,Music - Instrumental,Instrumental Duet,Document ,No,Yes,Yes,No,1,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
590,Music - Instrumental,Tambourine Duet,Document ,No,Yes,Yes,No,0,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
591,Music - Instrumental,Instrumental Trio,Document ,No,Yes,Yes,No,1,5,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
592,Music - Instrumental,Tambourine Trio,Document ,No,Yes,Yes,No,1,5,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
593,Music - Instrumental,Instrumental Quartet,Document ,No,Yes,Yes,No,1,5,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
594,Music - Instrumental,Tambourine Quartet,Document ,No,Yes,Yes,No,1,5,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
595,Music - Vocal,Male Solo,Document ,No,Yes,Yes,No,0,5,M,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
596,Music - Vocal,Female Solo,Document ,No,Yes,Yes,No,0,5,F,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
597,Music - Vocal,Mixed Duet,Document ,No,Yes,Yes,No,0,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
598,Music - Vocal,Mixed Trio,Document ,No,Yes,Yes,No,0,5,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
599,Music - Vocal,Mixed Quartet,Document ,No,Yes,Yes,No,0,5,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
600,Music - Combined,Self Accompanied Solo,Document ,No,Yes,Yes,No,1,2,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
601,Music - Combined,Self Accompanied Duet,Document ,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
602,Music - Combined,Self Accompanied Trio,Document ,No,Yes,Yes,No,0,2,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
603,Music - Combined,Self Accompanied Quartet,Document ,No,Yes,Yes,No,0,2,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
650,Music - Combined,Self Accompanied Solo,Document ,No,Yes,Yes,No,1,4,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
651,Music - Combined,Self Accompanied Duet,Document ,No,Yes,Yes,No,0,4,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
652,Music - Combined,Self Accompanied Trio,Document ,No,Yes,Yes,No,0,4,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
653,Music - Combined,Self Accompanied Quartet,Document ,No,Yes,Yes,No,0,4,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
656,Music - Combined,Combined Ensemble,Document ,No,Yes,Yes,No,1,4,,TRUE,5,15,TRUE,5,8,0,Sequential,TRUE,0,1
700,Music - Instrumental,Piano Solo,Document ,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
702,Music - Instrumental,Woodwind Solo,Document ,No,Yes,Yes,No,0,2,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
703,Music - Instrumental,String Solo - Plucked,Document ,No,Yes,Yes,No,1,2,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
704,Music - Instrumental,String Solo - Bow,Document ,No,Yes,Yes,No,1,2,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
705,Music - Instrumental,Brass Solo,Document ,No,Yes,Yes,No,1,2,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
706,Music - Instrumental,Tambourine Solo,Document ,No,Yes,Yes,No,1,2,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
707,Music - Instrumental,Miscellaneous Solo,Document ,No,Yes,Yes,No,1,2,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
709,Music - Instrumental,Instrumental Duet,Document ,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
710,Music - Instrumental,Tambourine Duet,Document ,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
711,Music - Instrumental,Instrumental Trio,Document ,No,Yes,Yes,No,0,2,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
712,Music - Instrumental,Tambourine Trio,Document ,No,Yes,Yes,No,0,2,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
713,Music - Instrumental,Instrumental Quartet,Document ,No,Yes,Yes,No,0,2,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
715,Music - Instrumental,Tambourine Quartet,Document ,No,Yes,Yes,No,0,2,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
750,Music - Instrumental,Piano Solo,Document ,No,Yes,Yes,No,1,4,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
752,Music - Instrumental,Woodwind Solo,Document ,No,Yes,Yes,No,1,4,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
753,Music - Instrumental,String Solo - Plucked,Document ,No,Yes,Yes,No,1,4,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
